split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,reasons
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,7,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar007.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar007.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar007.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,8,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar008.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar008.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar008.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,9,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar009.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar009.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar009.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,10,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar010.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar010.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar010.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,11,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar011.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar011.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar011.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,12,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar012.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar012.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar012.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,13,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar013.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar013.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar013.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,14,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar014.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar014.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar014.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,15,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar015.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar015.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar015.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,16,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar016.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar016.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar016.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,36,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar036.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar036.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar036.json,unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,44,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar044.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar044.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar044.json,unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,49,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar049.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar049.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar049.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,50,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar050.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar050.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar050.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,51,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar051.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar051.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar051.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,52,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar052.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar052.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar052.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,53,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar053.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar053.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar053.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,54,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar054.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar054.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar054.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,55,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar055.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar055.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar055.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,56,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar056.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar056.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar056.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,57,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar057.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,58,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar058.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,59,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar059.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,60,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar060.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar060.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar060.json,beat_outside_grid;measure_beyond_grid;unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,61,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar061.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar061.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar061.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,62,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar062.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar062.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar062.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,82,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar082.json,unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,89,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar089.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar089.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar089.json,unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,90,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar090.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar090.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar090.json,unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,94,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar094.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar094.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar094.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,95,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar095.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar095.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar095.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,96,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar096.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar096.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar096.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,97,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar097.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar097.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar097.json,beat_outside_grid;measure_beyond_grid;unsupported_drum
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,99,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar099.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar099.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar099.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,100,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar100.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar100.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar100.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,101,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar101.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar101.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar101.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,102,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar102.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar102.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar102.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,103,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar103.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar103.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar103.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,104,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar104.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar104.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar104.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,105,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar105.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar105.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar105.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,106,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar106.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar106.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar106.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,107,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar107.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar107.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar107.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,108,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar108.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar108.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar108.json,beat_outside_grid;measure_beyond_grid
train,Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm,Rush Freewill Drum Tab Oct 6 2025,gp7,ml/data/songsterr/guitar_pro/Rush Freewill Drum Tab Oct 6 2025.gp,109,ml/data/dataset/images/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar109.png,ml/data/dataset/labels/Freewill Drum Tab by Rush _ Songsterr Tabs with Rhythm_bar109.json,ml/data/labels/Rush Freewill Drum Tab Oct 6 2025_bar109.json,beat_outside_grid;measure_beyond_grid
