split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,75,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar075.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar075.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar075.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,76,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar076.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar076.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar076.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,77,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar077.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,78,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar078.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,79,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar079.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,80,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar080.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,81,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar081.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,82,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar082.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,83,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar083.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar083.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar083.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,84,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar084.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar084.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar084.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,85,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar085.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar085.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar085.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,86,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar086.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar086.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar086.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,87,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar087.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar087.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar087.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,88,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar088.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar088.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar088.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,89,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar089.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar089.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar089.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,90,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar090.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar090.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar090.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,91,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar091.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar091.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar091.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,92,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar092.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar092.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar092.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,93,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar093.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar093.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar093.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,94,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar094.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar094.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar094.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,95,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar095.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar095.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar095.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,96,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar096.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar096.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar096.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,97,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar097.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar097.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar097.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,98,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar098.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar098.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar098.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,99,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar099.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar099.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar099.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,100,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar100.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar100.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar100.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,101,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar101.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar101.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar101.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,102,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar102.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar102.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar102.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,103,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar103.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar103.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar103.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,104,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar104.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar104.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar104.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,105,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar105.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar105.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar105.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,106,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar106.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar106.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar106.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,107,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar107.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar107.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar107.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,108,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar108.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar108.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar108.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,109,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar109.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar109.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar109.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,110,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar110.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar110.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar110.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,111,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar111.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar111.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar111.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,112,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar112.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar112.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar112.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,113,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar113.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar113.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar113.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,114,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar114.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar114.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar114.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,115,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar115.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar115.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar115.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,116,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar116.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar116.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar116.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,117,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar117.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar117.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar117.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,118,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar118.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar118.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar118.json
train,Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Fade to Black Drum Tab Metallica,gp7,ml/data/songsterr/guitar_pro/Fade to Black Drum Tab Metallica.gp,119,ml/data/dataset/images/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar119.png,ml/data/dataset/labels/Fade to Black Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar119.json,ml/data/labels/Fade to Black Drum Tab Metallica_bar119.json
